time,tmp
1669022687.117,34.406
1669022688.131,34.406
1669022689.106,34.406
1669022690.141,34.406
1669022691.146,34.406
1669022692.183,34.406
1669022693.201,34.406
1669022694.128,34.406
1669022695.107,34.406
1669022696.127,34.406
1669022697.15,34.406
1669022698.126,34.406
1669022699.15,34.375
1669022700.319,34.375
1669022701.11,34.375
1669022702.13,34.375
1669022703.233,34.375
1669022704.131,34.375
1669022705.097,34.375
1669022706.121,34.375
1669022707.209,34.375
1669022708.12,34.375
1669022709.338,34.375
1669022710.132,34.375
1669022711.094,34.375
1669022712.118,34.406
1669022713.093,34.406
1669022714.165,34.375
1669022715.192,34.375
1669022716.116,34.375
1669022717.099,34.406
1669022718.114,34.406
1669022719.089,34.406
1669022720.113,34.406
1669022721.332,34.406
1669022722.112,34.406
1669022723.136,34.406
1669022724.111,34.406
1669022725.135,34.406
1669022726.11,34.406
1669022727.133,34.406
1669022728.254,34.375
1669022729.132,34.406
1669022730.205,34.375
1669022731.136,34.406
1669022732.106,34.375
1669022733.13,34.375
1669022734.105,34.406
1669022735.177,34.406
1669022736.324,34.406
1669022737.128,34.406
1669022738.108,34.375
1669022739.127,34.375
1669022740.102,34.375
1669022741.132,34.375
1669022742.344,34.375
1669022848.926,34.281
1669022849.915,34.312
1669022851.036,34.281
1669022851.914,34.281
1669022852.889,34.375
1669022853.923,34.344
1669022854.887,34.406
1669022856.352,34.281
1669022857.032,34.312
1669022857.91,34.312
1669022858.885,34.344
1669022859.908,34.312
1669022861.029,34.344
1669022861.908,34.344
1669022863.22,34.344
1669022863.906,34.344
1669022864.882,34.312
1669022866.197,34.344
1669022866.88,34.344
1669022867.904,34.344
1669022869.174,34.344
1669022870.097,34.375
1669022870.926,34.375
1669022871.928,34.375
1669022872.908,34.375
1669022873.948,34.375
1669022875.021,34.375
1669022875.97,34.375
1669022876.971,34.375
1669022878.094,34.375
1669022878.922,34.375
1669022879.897,34.375
1669022880.92,34.375
1669022881.895,34.375
1669022882.919,34.406
1669022884.221,34.406
1669022884.918,34.406
1669022885.893,34.406
1669022886.917,34.438
1669022887.892,34.438
1669022888.971,34.438
1669022890.186,34.438
1669022890.914,34.438
1669022891.897,34.406
1669022892.962,34.438
1669022893.888,34.438
1669022894.911,34.438
1669022896.033,34.438
1669022896.911,34.406
1669022897.885,34.406
1669022898.909,34.406
1669022899.884,34.406
1669022900.908,34.406
1669022901.934,34.438
1669022902.944,34.438
1669022903.933,34.406
1669022904.942,34.406
1669022905.881,34.406
1669022906.905,34.406
1669022908.172,34.406
1669022908.904,34.406
1669022909.878,34.406
1669022910.999,34.438
1669022911.926,34.438
1669022912.901,34.438
1669022914.122,34.438
1669022914.9,34.469
1669022915.875,34.469
1669022917.047,34.469
1669022917.922,34.469
1669022918.995,34.469
1669022919.921,34.469
1669022920.896,34.469
1669022921.92,34.469
1669022923.187,34.438
1669022923.919,34.438
1669022924.893,34.438
1669022925.988,34.438
1669022926.892,34.438
1669022927.916,34.438
1669022928.932,34.438
1669022929.914,34.438
1669022930.945,34.438
1669022931.914,34.438
1669022932.889,34.438
1669022933.913,34.438
1669022935.086,34.406
1669022935.911,34.406
1669022936.893,34.406
1669022937.91,34.406
1669022938.885,34.406
1669022939.909,34.406
1669022940.984,34.406
1669022941.914,34.438
1669022942.883,34.438
1669022943.906,34.438
1669022944.882,34.438
1669022945.905,34.438
1669022947.209,34.438
1669022947.904,34.438
1669022948.879,34.469
1669022949.955,34.469
1669022950.878,34.438
1669022951.902,34.438
1669022953.172,34.438
1669022953.9,34.438
1669022954.875,34.438
1669022956.097,34.438
1669022956.972,34.406
1669022957.898,34.406
1669022959.021,34.406
1669022959.897,34.406
1669022960.921,34.406
1669022961.995,34.406
1669022962.919,34.406
1669022963.894,34.438
1669022964.917,34.438
1669022965.893,34.438
1669022966.924,34.438
1669022967.986,34.438
1669022968.916,34.438
1669022969.905,34.438
1669022970.915,34.438
1669022971.89,34.438
1669022972.921,34.438
1669022974.183,34.438
1669022974.912,34.438
1669022975.936,34.438
1669022976.911,34.438
1669022977.886,34.438
1669022978.917,34.438
1669022980.034,34.438
1669022980.97,34.438
1669022982.03,34.438
1669022982.908,34.438
1669022983.882,34.438
1669022984.906,34.438
1669022985.93,34.438
1669022986.905,34.438
1669022987.882,34.438
1669022988.964,34.438
1669022989.879,34.438
1669022990.914,34.438
1669022992.17,34.438
1669022992.902,34.438
1669022993.925,34.438
1669022995.147,34.438
1669022996.069,34.438
1669022996.899,34.438
1669022998.12,34.438
1669022998.898,34.438
1669022999.928,34.438
1669023001.046,34.438
1669023001.924,34.438
1669023002.966,34.438
1669023003.919,34.438
1669023004.894,34.438
1669023005.918,34.438
1669023006.944,34.438
1669023007.985,34.438
1669023008.892,34.469
1669023009.941,34.469
1669023010.947,34.469
1669023011.914,34.469
1669023013.181,34.469
1669023013.913,34.469
1669023014.888,34.469
1669023015.961,34.469
1669023016.929,34.469
1669023017.911,34.469
1669023019.08,34.469
1669023019.91,34.469
1669023020.886,34.469
1669023021.908,34.469
1669023022.937,34.469
1669023023.907,34.469
1669023024.982,34.469
1669023025.92,34.469
1669023026.881,34.469
1669023027.904,34.469
1669023028.883,34.469
1669023029.903,34.469
1669023030.976,34.469
1669023031.91,34.469
1669023032.878,34.469
1669023033.901,34.469
1669023034.876,34.5
1669023035.9,34.469
1669023036.923,34.5
1669023038.094,34.5
1669023038.923,34.469
1669023039.959,34.5
1669023040.921,34.5
1669023041.929,34.5
1669023042.981,34.5
1669023043.895,34.5
1669023044.919,34.5
1669023045.994,34.5
1669023046.918,34.5
1669023047.893,34.5
1669023048.919,34.5
1669023050.037,34.5
1669023050.915,34.5
1669023051.93,34.5
1669023052.914,34.5
1669023053.889,34.5
1669023054.913,34.469
1669023055.889,34.5
1669023056.961,34.5
1669023058.036,34.469
1669023059.056,34.5
1669023059.886,34.5
1669023060.909,34.469
1669023062.079,34.469
1669023062.908,34.469
1669023064.029,34.469
1669023064.907,34.469
1669023065.956,34.469
1669023066.906,34.469
1669023067.917,34.469
1669023068.905,34.469
1669023069.92,34.469
1669023071.098,34.469
1669023071.878,34.469
1669023072.999,34.469
1669023073.877,34.469
1669023074.901,34.469
1669023075.974,34.469
1669023076.9,34.469
1669023077.966,34.469
1669023079.047,34.469
1669023079.922,34.469
1669023080.897,34.5
1669023081.921,34.5
1669023082.906,34.5
1669023083.92,34.5
1669023085.19,34.5
1669023086.002,34.5
1669023086.894,34.5
1669023087.917,34.5
1669023088.893,34.5
1669023089.916,34.5
1669023091.04,34.5
1669023091.915,34.5
1669023092.939,34.5
1669023093.914,34.5
1669023094.889,34.5
1669023095.913,34.5
1669023096.945,34.5
1669023097.911,34.5
1669023098.887,34.531
1669023099.943,34.531
1669023100.885,34.531
1669023101.909,34.531
1669023103.082,34.531
1669023103.908,34.531
1669023104.883,34.531
1669023105.907,34.531
1669023106.94,34.531
1669023108.003,34.531
1669023109.173,34.562
1669023109.945,34.562
1669023110.879,34.562
1669023111.903,34.562
1669023112.927,34.562
1669023113.902,34.562
1669023114.974,34.562
1669023115.963,34.594
1669023116.925,34.594
1669023118.0,34.594
1669023118.923,34.594
1669023119.898,34.594
1669023121.12,34.594
1669023121.897,34.594
1669023122.921,34.594
1669023123.994,34.594
1669023124.92,34.625
1669023125.895,34.625
1669023127.067,34.625
1669023127.916,34.625
1669023128.918,34.625
1669023129.993,34.625
1669023130.916,34.625
1669023131.891,34.625
1669023132.95,34.625
1669023133.939,34.625
1669023134.962,34.625
1669023135.986,34.656
1669023136.913,34.656
1669023137.888,34.656
1669023138.96,34.656
1669023139.888,34.656
1669023140.961,34.656
1669023142.177,34.656
1669023142.909,34.656
1669023143.885,34.656
1669023144.908,34.688
1669023145.885,34.688
1669023146.913,34.688
1669023148.177,34.688
1669023149.101,34.688
1669023149.881,34.688
1669023150.904,34.688
1669023151.914,34.688
1669023152.903,34.719
1669023153.929,34.719
1669023154.902,34.719
1669023155.926,34.719
1669023156.998,34.719
1669023157.932,34.719
1669023158.907,34.719
1669023159.923,34.719
1669023160.898,34.719
1669023161.922,34.75
1669023163.046,34.75
1669023164.066,34.75
1669023164.896,34.75
1669023165.92,34.75
1669023166.895,34.75
1669023167.919,34.75
1669023169.088,34.75
1669023169.918,34.75
1669023170.892,34.75
1669023172.159,34.75
1669023172.891,34.781
1669023173.915,34.781
1669023174.929,34.781
1669023176.061,34.781
1669023176.889,34.781
1669023177.913,34.781
1669023179.082,34.781
1669023179.911,34.781
